date	rain	min_temp	max_temp
2021-08-27	34.9		
2021-10-17	18.3		
2021-10-26	52.0		
2021-11-09	108.4		
2021-11-15	67.5		
2021-11-21	0.8		
2021-11-28	57.2		
2022-02-19	26.4		
2022-03-28	27.9		
2022-03-29	19.9		
2022-04-26	57.4		
2022-05-07	6.4		
2022-05-15	5.2		
2022-05-27	28.8		
2022-06-12	11.5		
2022-07-27	25.4		
2022-07-30	125.5		
2022-08-31	77.8		
2022-09-03	2.9		
2022-10-16	22.9		
2022-10-21	49.5		
2022-10-31	48.7		
2023-04-16	8.2		
2023-04-24	31.5		
2023-09-03	10.5		
2023-11-10	82.8		
2023-12-01	45.0		
2023-12-09	63.5		
