date	rain	min_temp	max_temp
2019-02-10	52.0		
2019-09-24	112.0		
2019-10-04	41.2		
2019-11-05	25.9		
2020-03-19	0		
2021-08-06	6.3		
2021-08-27	34.9		
2021-08-29	11.9		
2021-10-17	18.3		
2021-10-26	52.0		
2021-11-09	108.4		
2021-11-15	67.5		
2021-11-21	0.8		
2021-11-28	57.2		
2022-02-19	26.4		
2022-03-28	27.9		
2022-03-29	19.9		
2022-04-13	71.4		
2022-04-24	10.1		
2022-04-26	57.4		
2022-04-27	51.4		
2022-04-29	48.3		
2022-05-07	6.4		
2022-05-15	5.2		
2022-05-21	4.6		
2022-05-25	73.5		
2022-05-27	28.8		
2022-05-29	18.6		
2022-05-30	26.6		
2022-06-12	11.5		
2022-07-27	25.4		
2022-07-30	125.5		
2022-08-31	77.8		
2022-09-03	2.9		
2022-10-16	22.9		
2022-10-19	33.7		
2022-10-21	49.5		
2022-10-22	31.9		
2022-10-31	48.7		
2022-12-28	39.4		
2023-03-17	63.7		
2023-03-19	7.3		
2023-04-05	72.5		
2023-04-16	8.2		
2023-04-24	31.5		
2023-04-30	34.8		
2023-05-04	53.0		
2023-08-30	27.2		
2023-09-03	10.5		
2023-09-24	1.7		
2023-10-19	130.6		
2023-11-10	82.8		
2023-11-11	14.6		
2023-11-18	37.5		
2023-12-01	45.0		
2023-12-09	63.5		
2024-03-25	34.5		
2024-04-02	30.0		
2024-04-14	43.8		
2024-04-30	34.8		
2024-05-11	38.8		
2024-05-14	87.2		
2024-05-20	92.5		
2024-05-21	76.8		
2024-05-23	58.6		
2024-05-25	58.2		
2024-06-27	38.3		
2024-07-30	99.4		
2024-08-18	122.5		
2024-09-04	23.2		
2024-10-26	37.6		
2025-03-16	55.3		
2025-03-23	15.6		
2025-04-04	66.7		
2025-04-05	64.3		
2025-04-15	31.2		
2025-06-27	18.1		
