date	rain	temp_min	temp_max
2023-12-09	63.5		
2023-12-01	45.0		
2023-11-18	37.5		
2023-11-12	14.6		
2023-11-11	14.6		
2023-11-10	82.8		
2023-09-24	1.7		
2023-09-03	10.5		
2023-08-30	27.2		
2023-05-04	53.0		
2023-04-30	34.8		
2023-04-24	31.5		
2023-04-16	8.2		
2022-08-31	77.8		
2022-07-30	125.5		
2022-06-12	11.5		
2022-05-29	18.6		
2022-04-29	48.3		
2022-04-27	51.4		
2022-04-26	57.4		
2022-04-24	10.1		
2022-04-13	71.4		
2022-03-29	19.9		
2022-03-28	27.9		
2022-02-19	26.4		
2021-11-28	57.2		
2021-11-21	0.8		
2021-11-15	67.5		
2021-10-26	52.0		
2021-10-17	18.3		
