date	rain	min_temp	max_temp
2021-07-02	41.1		
2021-07-05	0.6		
2021-08-03	0.6		
2021-08-12	13.6		
2021-08-18	6.0		
2021-08-26	44.1		
2021-09-16	64.5		
2021-11-03	45.3		
2021-11-09	152.6		
2021-11-14	23.0		
2021-11-15	52.4		
2021-11-29	59.2		
2022-04-04	25.0		
2022-04-23	64.0		
2022-05-19	22.0		
2022-05-24	20.5		
2022-05-25	88.1		
2022-05-26	13.4		
2022-06-09	4.0		
2022-07-16	8.5		
2022-07-25	0.3		
2022-07-27	25.8		
2022-07-30	104.8		
2022-10-13	93.1		
2022-10-22	30.6		
2022-10-24	61.5		
2022-11-03	23.4		
2022-11-12	28.2		
2022-12-02	13.9		
2022-12-28	4.1		
2023-05-02	48.3		
2023-05-10	18.1		
2023-05-27	1.9		
2023-06-28	18.2		
2023-06-29	9.9		
2023-08-14	0.5		
2023-09-01	34.5		
2023-09-09	12.1		
2023-09-23	30.3		
2023-10-16	30.4		
2023-10-19	63.0		
2023-11-04	68.0		
2023-11-07	70.1		
2023-11-09	107.2		
2023-11-10	66.3		
2023-11-22	92.2		
2023-11-23	75.1		
2023-12-01	53.4		
2023-12-09	46.0		
2023-12-19	67.2		
2024-01-02	91.5		
2024-04-02	33.5		
2024-04-17	32.6		
2024-04-29	14.9		
2024-04-30	47.0		
2024-05-14	79.3		
2024-05-20	141.6		
2024-05-21	81.0		
2024-05-22	56.4		
2024-05-23	57.4		
2024-06-04	14.3		
2024-06-10	22.4		
2024-06-26	52.4		
2024-06-27	71.5		
2024-06-28	12.5		
2024-07-01	9.4		
2024-07-13	30.0		
2024-10-05	0.4		
2024-10-08	87.5		
2024-10-15	74.2		
2024-10-26	63.5		
2024-11-02	43.2		
2024-11-05	53.1		
2024-11-19	83.5		
2025-01-30	28.5		
2025-03-12	75.6		
2025-03-18	73.0		
2025-04-05	115.2		
2025-04-08	32.1		
