date	rain	min_temp	max_temp
2019-11-06	21.0		
2020-09-19	94.0		
2021-07-06	31.6		
2021-07-10	97.5		
2021-07-13	12.1		
2021-07-26	17.8		
2021-07-28	3.2		
2021-07-29	9.7		
2021-08-03	0.4		
2021-08-12	21.7		
2021-08-13	26.5		
2021-08-14	23.2		
2021-08-28	17.6		
2021-09-27	81.3		
2021-09-29	19.3		
2021-10-02	85.1		
2021-10-07	4.6		
2021-10-12	77.3		
2021-10-13	32.6		
2021-10-15	2.5		
2021-10-27	57.3		
2021-11-11	21.7		
2021-11-12	23.6		
2021-11-19	13.2		
2021-11-20	27.4		
2022-06-12	1.5		
2022-06-23	2.3		
2022-07-12	2.5		
2022-07-15	24.7		
2022-07-19	25.7		
2022-07-21	26.3		
2022-08-04	80.8		
2022-08-09	0.1		
2022-08-22	18.7		
2022-08-23	60.3		
2022-09-02	21.5		
2022-09-07	7.6		
2022-09-08	8.0		
2022-09-16	3.5		
2022-10-03	75.7		
2022-10-07	0.1		
2022-11-29	1.6		
2023-01-23	5.8		
2023-02-25	40.0		
2023-03-16	8.5		
2023-04-02	27.0		
2023-09-04	74.5		
2023-09-06	32.1		
2023-09-21	1.1		
2023-10-12	61.0		
2023-11-14	70.0		
2023-12-05	32.0		
2024-01-03	2.9		
2024-01-22	10.0		
2024-01-31	33.5		
2024-02-05	21.5		
