date	rain	min_temp	max_temp
2024-04-04	8.0		
2024-04-05	62.5		
2024-04-07	16.0		
2024-04-09	9.5		
2024-04-12	169.5		
2024-04-15	54.0		
2024-04-23	28.0		
2024-05-13	55.0		
2024-05-21	81.5		
2024-05-22	42.5		
2024-05-26	60.0		
2024-05-31	10.5		
2024-06-02	436.5		
2024-06-08	40.5		
2024-06-09	64.5		
2024-06-11	9.5		
2024-06-12	18.0		
2024-06-13	20.5		
2024-06-15	38.0		
2024-06-17	13.0		
2024-06-19	32.0		
2024-06-21	32.5		
2024-06-24	17.0		
2024-07-02	30.0		
2024-07-06	99.5		
2024-07-07	2.0		
2024-07-09	13.5		
2024-07-12	4.0		
2024-07-14	101.5		
2024-07-17	15.0		
2024-07-18	28.5		
2024-07-23	24.0		
2024-07-24	0.5		
2024-07-25	2.0		
2024-07-29	24.5		
2024-08-01	62.0		
2024-08-04	1.5		
2024-08-18	102.0		
2024-08-29	1.5		
2024-08-30	11.0		
2024-09-03	50.5		
2024-09-04	18.5		
2024-09-05	18.0		
2024-09-06	9.0		
2024-09-09	19.0		
2024-09-15	7.5		
2024-09-16	22.5		
2024-09-17	12.0		
2024-09-18	7.5		
2024-09-19	3.5		
2024-10-12	127.5		
2024-10-15	64.0		
2024-10-16	42.0		
2024-10-26	39.5		
2024-10-29	44.0		
2024-10-30	12.0		
2024-11-06	114.5		
2024-11-15	44.5		
2025-02-26	25.5		
2025-03-02	42.0		
2025-03-08	1.0		
2025-03-15	17.0		
2025-03-18	49.0		
2025-03-21	7.5		
2025-03-23	83.0		
2025-03-27	33.0		
2025-04-05	50.5		
2025-04-07	62.0		
2025-04-11	38.0		
2025-04-14	4.0		
2025-04-15	43.5		
2025-04-21	42.5		
2025-04-22	64.5		
2025-05-03	60.5		
2025-08-11	21.5		
2025-08-13	16.5		
2025-08-15	9.0		
2025-08-16	7.0		
2025-08-18	22.5		
2025-08-29	19.5		
2025-09-15	1.0		
2025-09-17	45.5		
2025-09-19	74.5		
2025-09-21	15.0		
2025-09-22	16.0		
2025-09-23	16.0		
