date	rain	min_temp	max_temp
2019-06-23	12.4		
2019-11-06	13.5		
2019-11-23	41.9		
2019-12-24	16.7		
2020-09-28	4.5		
2020-12-01	28.9		
2021-06-30	11.8		
2021-07-03	12.6		
2021-07-08	40.7		
2021-07-09	14.0		
2021-07-12	35.7		
2021-07-15	6.0		
2021-07-26	25.5		
2021-08-06	6.0		
2021-08-12	21.2		
2021-08-26	33.0		
2021-08-28	16.0		
2021-09-02	51.0		
2021-09-03	22.0		
2021-09-13	9.8		
2021-09-15	45.5		
2021-09-22	12.5		
2021-09-27	66.3		
2021-10-15	9.3		
2021-10-18	21.8		
2021-10-28	42.3		
2021-11-01	74.6		
2021-11-03	63.2		
2021-11-05	31.2		
2021-11-15	40.3		
2021-11-16	56.4		
2021-11-19	8.8		
2021-12-06	26.5		
2021-12-09	29.8		
2021-12-12	13.1		
2021-12-24	5.5		
2022-02-24	38.5		
2022-02-25	35.1		
2022-03-09	14.0		
2022-03-10	30.0		
2022-03-11	17.0		
2022-03-12	24.9		
2022-03-13	57.0		
2022-03-15	12.3		
2022-03-16	35.9		
2022-04-03	11.3		
2022-04-07	32.0		
2022-04-14	13.6		
2022-04-21	11.6		
2022-04-26	3.5		
2022-05-07	19.5		
2022-05-14	76.8		
2022-05-24	13.3		
2022-05-26	7.8		
2022-05-28	17.7		
2022-05-30	27.3		
2022-05-31	95.4		
2022-06-03	23.8		
2022-06-29	2.5		
2022-07-01	22.2		
2022-07-16	10.6		
2022-07-28	44.3		
2022-08-01	74.7		
2022-08-06	9.0		
2022-08-07	9.0		
2022-08-19	5.6		
2022-08-20	2.5		
2022-08-22	8.3		
2022-08-25	7.6		
2022-08-29	6.3		
2022-09-01	169.2		
2022-09-03	15.7		
2022-09-05	43.9		
2022-09-07	9.4		
2022-09-16	1.2		
2022-09-21	1.8		
2022-09-22	7.5		
2022-10-05	3.6		
2022-10-06	17.9		
2022-10-07	6.6		
2022-10-08	9.7		
2022-10-17	58.0		
2022-10-19	30.8		
2022-10-22	24.8		
2022-10-23	37.6		
2022-10-24	44.3		
2022-10-27	28.5		
2022-10-28	1.2		
2022-11-07	106.8		
2022-11-15	72.7		
2022-11-27	0.7		
2022-11-28	18.8		
2022-11-30	45.7		
2022-12-02	15.4		
2022-12-04	60.1		
2022-12-10	9.1		
2022-12-15	35.1		
2022-12-16	17.5		
2022-12-17	15.1		
2023-01-04	14.5		
2023-01-24	27.0		
2023-01-26	27.0		
2023-01-27	17.2		
2023-01-28	57.6		
2023-02-06	12.7		
2023-02-09	5.6		
2023-02-11	7.0		
2023-02-25	48.6		
2023-03-13	43.5		
2023-03-19	8.1		
2023-04-01	84.3		
2023-04-10	16.2		
2023-04-20	4.0		
2023-04-25	29.5		
2023-05-08	12.5		
2023-05-11	54.5		
2023-05-15	72.6		
2023-07-09	3.9		
2023-07-12	2.7		
2023-07-16	1.1		
2023-08-02	68.2		
2023-08-13	4.9		
2023-08-29	27.0		
2023-08-31	41.8		
2023-09-06	49.2		
2023-09-09	7.5		
2023-09-10	7.8		
2023-09-10	5.3		
2023-09-11	37.5		
2023-09-13	13.8		
2023-09-15	44.5		
2023-09-20	73.5		
2023-09-23	41.7		
2023-09-26	28.7		
2023-10-06	127.9		
2023-10-12	93.2		
2023-10-20	25.5		
2023-11-02	51.5		
2023-11-06	97.0		
2023-11-08	50.4		
2023-11-13	84.7		
2023-11-24	10.2		
2023-11-29	56.7		
2023-12-04	65.0		
2023-12-07	21.0		
2023-12-12	23.7		
2023-12-13	97.0		
2023-12-14	25.1		
2023-12-17	26.8		
2024-01-21	11.4		
2024-01-29	2.0		
2024-01-30	66.5		
2024-01-31	30.8		
2024-02-02	47.7		
2024-02-04	29.5		
2024-02-05	39.4		
2024-02-06	20.3		
2024-02-24	16.9		
2024-02-29	2.6		
2024-03-01	10.2		
