date	rain	min_temp	max_temp
2021-07-12	3.0		
2021-07-26	34.9		
2021-07-27	48.0		
2021-08-09	80.0		
2021-08-10	86.0		
2021-08-12	26.0		
2021-08-26	28.3		
2021-08-27	50.2		
2021-09-06	76.8		
2021-09-13	6.5		
2021-09-22	101.0		
2021-09-25	50.0		
2021-09-28	78.0		
2021-10-12	36.0		
2021-10-13	24.0		
2021-10-26	27.0		
2021-11-08	149.0		
2021-11-16	64.0		
2022-01-27	2.0		
2022-04-08	33.5		
2022-05-27	136.0		
2022-06-01	106.0		
2022-07-30	8.0		
2022-08-04	33.0		
2022-08-19	7.8		
2022-09-01	121.0		
2022-10-01	35.0		
2022-10-05	10.0		
2022-10-14	88.0		
2022-10-18	38.0		
2022-11-04	82.5		
2022-11-17	8.0		
2022-12-03	34.0		
