date	rain	min_temp	max_temp
2021-06-30	7.0		
2021-07-15	3.3		
2021-07-23	3.4		
2021-07-24	16.0		
2021-07-27	44.3		
2021-09-01	4.5		
2021-09-04	25.5		
2021-09-09	8.0		
2021-09-12	11.0		
2021-09-14	14.0		
2021-09-15	6.5		
2021-09-16	80.0		
2021-09-21	48.4		
2021-09-22	21.0		
2021-09-26	23.0		
2021-10-06	94.7		
2021-10-07	5.0		
2021-10-16	6.1		
2021-10-17	14.4		
2021-10-26	52.5		
2021-12-14	55.3		
2021-12-31	27.0		
2022-01-02	50.5		
2022-01-13	30.5		
2022-01-16	1.5		
2022-01-25	12.4		
2022-02-01	2.4		
2022-02-25	37.5		
2022-02-26	0.3		
2022-03-08	6.3		
2022-03-13	31.2		
2022-03-20	1.3		
2022-04-06	96.2		
2022-05-01	1.5		
2022-05-02	2.5		
2022-05-05	35.0		
2022-05-12	28.8		
2022-05-14	45.3		
2022-05-15	34.0		
2022-05-28	16.5		
2022-06-01	50.8		
2022-06-05	10.0		
2022-06-09	6.1		
2022-06-12	9.0		
2022-06-13	5.1		
2022-07-17	7.0		
2022-08-05	14.5		
2022-08-20	5.1		
2022-08-21	5.6		
2022-09-03	4.0		
2022-10-04	17.2		
2022-10-14	175.9		
2022-10-17	33.3		
2022-10-21	56.0		
2022-12-03	43.4		
2022-12-04	60.3		
2022-12-11	25.4		
2022-12-15	11.5		
2023-01-25	17.0		
2023-02-20	50.0		
2023-04-08	35.2		
2023-04-14	9.4		
2023-04-15	15.3		
2023-04-16	9.5		
2023-04-17	9.0		
2023-04-18	5.0		
2023-04-24	25.8		
2023-05-06	3.5		
2023-05-10	37.5		
2023-05-11	9.5		
2023-08-16	11.3		
2023-08-18	3.5		
2023-08-20	0.0		
2023-08-23	14.5		
2023-08-27	0.0		
2023-08-29	19.5		
2023-08-31	24.0		
2023-09-12	31.0		
2023-09-23	91.4		
2023-09-25	11.1		
2023-10-30	74.0		
2023-11-01	45.0		
2023-11-07	75.5		
2023-11-09	35.0		
2023-11-23	158.2		
2023-11-26	8.0		
2023-12-12	72.8		
2024-01-15	0.0		
2024-01-16	0.0		
2024-01-21	24.4		
2024-02-05	20.0		
