date	rain	min_temp	max_temp
2021-06-29	2.3		
2021-07-27	54.4		
2021-09-12	0.7		
2021-09-13	12.8		
2021-09-14	14.7		
2021-09-15	4.8		
2021-11-06	17.0		
2021-11-18	34.5		
2021-11-20	21.6		
2021-12-04	7.5		
2022-01-08	53.5		
2022-01-16	4.0		
2022-01-25	10.4		
2022-02-27	18.2		
2022-04-06	45.5		
2022-04-11	93.8		
2022-04-14	13.5		
2022-04-21	12.1		
2022-04-25	13.6		
2022-04-28	53.6		
2022-05-01	3.0		
2022-05-02	14.2		
2022-05-12	12.8		
2022-05-16	9.5		
2022-05-23	5.2		
2022-05-28	20.2		
2022-06-04	2.0		
2022-06-05	2.0		
2022-06-13	9.6		
2022-08-07	0.8		
2022-08-22	5.9		
2022-09-04	2.2		
2022-09-05	43.2		
2022-09-22	0.4		
2022-10-22	52.8		
2022-10-23	93.9		
2022-10-27	13.0		
2022-10-30	46.7		
2022-11-02	44.1		
2022-11-15	91.7		
2022-12-03	43.8		
2022-12-10	10.1		
2022-12-12	3.5		
2023-01-25	43.5		
2023-02-21	71.1		
2023-04-08	68.8		
2023-04-16	30.2		
2023-04-30	56.5		
2023-05-10	40.3		
2023-08-02	45.0		
2023-09-12	19.1		
2023-09-18	48.8		
2023-09-22	22.6		
2023-11-07	56.0		
2023-11-24	4.4		
2023-11-29	34.6		
2023-12-05	45.1		
2023-12-06	20.3		
2023-12-09	43.2		
2023-12-10	50.0		
2023-12-17	53.8		
2023-12-22	53.5		
2024-01-05	1.3		
2024-01-19	46.4		
