date	rain	min_temp	max_temp
2024-04-07	6.5		
2024-04-09	11.0		
2024-04-12	55.5		
2024-05-01	55.5		
2024-05-19	103.0		
2024-06-07	24.0		
2024-06-14	1.0		
2024-06-18	5.5		
2024-06-22	18.5		
2024-06-30	0.5		
2024-07-03	6.0		
2024-07-09	6.0		
2024-07-17	16.0		
2024-07-19	6.5		
2024-07-23	30.0		
2024-07-30	126.0		
2024-08-02	34.5		
2024-08-03	10.5		
2024-08-16	5.5		
2024-08-23	5.5		
2024-08-29	6.0		
2024-09-12	42.5		
2024-10-06	9.0		
2024-10-07	97.5		
2024-10-14	94.0		
2024-10-19	2.5		
