date	rain	min_temp	max_temp
2021-08-30	19.5		
2021-09-22	12.0		
2021-09-26	14.0		
2021-09-29	41.5		
2021-10-12	35.2		
2021-10-13	20.2		
2021-10-15	20.3		
2021-10-18	7.3		
2021-11-02	41.3		
2022-04-02	9.2		
2022-04-11	28.2		
2022-04-26	18.3		
2022-05-27	64.5		
2022-06-01	130.4		
2022-07-12	0.9		
2022-08-04	35.9		
2022-08-30	44.8		
2022-09-02	32.5		
2022-09-05	62.8		
2022-09-06	90.2		
2022-09-08	5.9		
2022-10-01	38.9		
2022-10-24	61.4		
2022-11-04	48.7		
2023-01-25	37.0		
2023-02-25	65.4		
2023-04-17	51.2		
2023-04-24	19.8		
2023-04-25	36.6		
2023-09-22	67.6		
2023-11-02	64.8		
2023-11-20	64.8		
2023-11-23	65.2		
2023-11-27	16.7		
