date	rain	min_temp	max_temp
2018-11-04	19.0		
2019-02-04	26.0		
2019-06-23	8.1		
2019-11-06	46.8		
2019-11-23	39.0		
2019-12-24	23.2		
2020-08-03	3.0		
2020-09-19	118.2		
2020-12-01	6.0		
2021-07-10	96.0		
2021-07-13	3.3		
2021-07-24	16.0		
2021-09-25	64.0		
2021-10-03	10.0		
2021-10-12	39.0		
2021-10-20	54.2		
2021-10-22	84.2		
2021-10-26	29.4		
2021-10-30	46.3		
2021-11-01	92.6		
2021-11-28	58.8		
2021-12-02	13.7		
2021-12-06	29.0		
2021-12-07	31.1		
2021-12-08	28.5		
2021-12-17	35.6		
2021-12-20	3.8		
2021-12-22	5.3		
2021-12-23	1.8		
2022-01-09	53.2		
2022-01-10	36.0		
2022-01-11	8.5		
2022-01-13	5.5		
2022-01-14	25.0		
2022-01-15	25.0		
2022-02-13	82.0		
2022-02-15	5.0		
2022-02-24	41.3		
2022-02-28	26.5		
2022-03-01	1.8		
2022-03-06	8.6		
2022-03-12	11.3		
2022-03-18	20.0		
2022-04-10	60.0		
2022-04-20	30.4		
2022-04-23	65.4		
2022-05-12	10.0		
2022-05-13	40.0		
2022-05-16	5.6		
2022-05-18	25.3		
2022-05-20	10.0		
2022-06-01	50.4		
2022-07-15	16.3		
2022-07-20	42.4		
2022-07-27	25.6		
2022-07-28	68.0		
2022-08-05	8.6		
2022-08-16	3.5		
2022-09-26	28.1		
2022-10-01	22.1		
2022-10-02	5.7		
2022-10-03	27.8		
2022-10-27	21.3		
2022-10-28	7.6		
2022-10-31	48.7		
2022-11-06	37.7		
2022-11-08	47.4		
2022-11-16	19.5		
2022-11-26	22.5		
2023-01-04	1.5		
2023-01-09	21.7		
2023-01-10	3.5		
2023-01-16	7.2		
2023-01-23	5.3		
2023-01-26	21.7		
2023-02-19	11.2		
